Evt_lab,Start,End,TotalPrecip_mm,Max_Intensity,Dur_hr,PreDry_Dur_hr
10097,7/2/1994 19:00,7/2/1994 21:00,6.1,3.05,3,49
10099,7/3/1994 16:00,7/3/1994 21:00,7.61,3.3,6,18
10101,7/4/1994 17:00,7/4/1994 17:00,2.29,2.29,1,19
10103,7/4/1994 20:00,7/4/1994 20:00,7.11,7.11,1,3
10105,7/5/1994 18:00,7/5/1994 18:00,0.25,0.25,1,21
10107,7/6/1994 17:00,7/6/1994 19:00,20.31,18.03,3,23
10109,7/8/1994 13:00,7/8/1994 13:00,1.02,1.02,1,41
10111,7/12/1994 18:00,7/12/1994 19:00,8.63,7.87,2,100
10113,7/13/1994 17:00,7/13/1994 18:00,21.84,17.78,2,21
10115,7/19/1994 21:00,7/20/1994 0:00,32.76,19.81,4,148
10117,7/20/1994 13:00,7/20/1994 16:00,8.12,6.6,4,12
10119,7/20/1994 22:00,7/20/1994 22:00,0.76,0.76,1,5
10121,7/21/1994 18:00,7/21/1994 21:00,2.28,1.27,4,19
10123,7/22/1994 15:00,7/22/1994 15:00,1.02,1.02,1,17
10125,7/23/1994 21:00,7/23/1994 21:00,0.25,0.25,1,30
10127,7/24/1994 14:00,7/24/1994 14:00,11.94,11.94,1,17
10129,7/25/1994 16:00,7/25/1994 16:00,2.79,2.79,1,25
10131,7/26/1994 14:00,7/26/1994 21:00,33.79,17.02,8,21
10133,7/27/1994 15:00,7/27/1994 15:00,1.27,1.27,1,17
10135,7/28/1994 11:00,7/28/1994 13:00,3.05,1.27,3,19
10137,7/29/1994 11:00,7/29/1994 12:00,3.56,2.54,2,21
10139,7/30/1994 19:00,7/30/1994 19:00,2.03,2.03,1,31
10141,7/31/1994 22:00,7/31/1994 22:00,2.54,2.54,1,26
10143,8/5/1994 20:00,8/5/1994 22:00,3.3,1.27,3,117
10145,8/6/1994 16:00,8/6/1994 22:00,27.17,17.78,7,19
10147,8/7/1994 14:00,8/7/1994 15:00,2.29,1.27,2,17
10149,8/11/1994 6:00,8/11/1994 6:00,3.56,3.56,1,86
10151,8/12/1994 19:00,8/12/1994 20:00,3.05,2.03,2,36
10153,8/13/1994 12:00,8/13/1994 12:00,1.52,1.52,1,15
10155,8/15/1994 18:00,8/15/1994 20:00,2.29,1.27,3,53
10157,8/16/1994 12:00,8/16/1994 12:00,0.25,0.25,1,15
10159,8/17/1994 14:00,8/17/1994 14:00,2.54,2.54,1,26
10161,8/18/1994 14:00,8/18/1994 14:00,0.25,0.25,1,23
10163,8/22/1994 9:00,8/22/1994 13:00,6.87,4.83,5,91
10165,8/25/1994 14:00,8/25/1994 14:00,1.27,1.27,1,72
10167,8/26/1994 11:00,8/26/1994 11:00,1.27,1.27,1,20
10169,9/2/1994 20:00,9/2/1994 21:00,57.66,56.9,2,176
10171,9/9/1994 21:00,9/10/1994 0:00,5.84,3.05,4,167
10173,9/11/1994 14:00,9/11/1994 15:00,2.54,1.27,2,39
10175,9/14/1994 15:00,9/14/1994 18:00,18.8,12.45,4,71
10177,9/16/1994 13:00,9/16/1994 21:00,27.95,15.24,9,42
10179,9/17/1994 20:00,9/17/1994 21:00,4.57,4.32,2,24
10181,9/18/1994 12:00,9/18/1994 13:00,0.76,0.51,2,14
10183,9/20/1994 4:00,9/21/1994 0:00,111.74,46.48,21,39
10185,9/21/1994 5:00,9/21/1994 7:00,2.03,1.02,3,4
10187,9/23/1994 21:00,9/23/1994 21:00,0.25,0.25,1,61
10189,9/24/1994 17:00,9/24/1994 17:00,0.76,0.76,1,19
10191,9/25/1994 15:00,9/25/1994 18:00,8.12,7.62,4,22
10193,9/26/1994 16:00,9/26/1994 16:00,0.51,0.51,1,21
10195,10/2/1994 5:00,10/2/1994 11:00,7.87,2.54,7,132
10197,10/2/1994 16:00,10/3/1994 0:00,28.19,11.68,9,4
10199,10/3/1994 4:00,10/3/1994 4:00,1.78,1.78,1,4
10201,10/3/1994 17:00,10/4/1994 7:00,21.05,9.65,15,13
10203,10/8/1994 7:00,10/8/1994 11:00,3.3,2.54,5,96
10205,10/10/1994 14:00,10/10/1994 15:00,3.05,2.03,2,50
10207,10/10/1994 17:00,10/12/1994 1:00,150.12,15.24,33,3
10209,10/12/1994 7:00,10/12/1994 7:00,1.78,1.78,1,6
10211,10/12/1994 12:00,10/12/1994 12:00,2.03,2.03,1,6
10213,10/28/1994 21:00,10/29/1994 1:00,7.61,4.57,5,393
10215,10/29/1994 4:00,10/29/1994 5:00,0.76,0.51,2,3
10217,10/29/1994 23:00,10/29/1994 23:00,0.25,0.25,1,17
10219,10/30/1994 13:00,10/30/1994 17:00,2.54,0.76,5,14
10221,10/31/1994 17:00,10/31/1994 17:00,10.16,10.16,1,23
10223,11/8/1994 15:00,11/8/1994 16:00,2.29,1.27,2,190
10225,11/8/1994 20:00,11/8/1994 20:00,0.25,0.25,1,3
10227,11/10/1994 16:00,11/10/1994 16:00,0.51,0.51,1,44
10229,11/10/1994 20:00,11/10/1994 21:00,10.67,7.62,2,4
10231,11/11/1994 3:00,11/11/1994 5:00,12.19,8.89,3,5
10233,11/12/1994 3:00,11/12/1994 18:00,6.35,1.27,16,22
10235,11/13/1994 2:00,11/13/1994 2:00,0.25,0.25,1,7
10237,11/15/1994 2:00,11/15/1994 16:00,5.07,1.52,15,47
10239,11/15/1994 21:00,11/15/1994 23:00,5.33,4.32,3,4
10241,11/16/1994 1:00,11/16/1994 6:00,7.87,4.57,6,3
10243,11/16/1994 9:00,11/16/1994 22:00,21.57,11.94,14,2
10245,11/17/1994 3:00,11/17/1994 5:00,1.01,0.51,3,5
10247,11/20/1994 15:00,11/21/1994 5:00,15.24,4.57,15,81
10249,12/5/1994 2:00,12/5/1994 7:00,8.13,6.1,6,334
10251,12/11/1994 6:00,12/11/1994 10:00,9.91,6.35,5,143
10253,12/13/1994 6:00,12/13/1994 7:00,4.06,3.3,2,44
10255,12/14/1994 4:00,12/14/1994 5:00,0.5,0.25,2,21
10257,12/16/1994 22:00,12/16/1994 22:00,0.25,0.25,1,64
10259,12/21/1994 5:00,12/21/1994 22:00,39.11,9.14,18,102
10261,12/22/1994 6:00,12/22/1994 6:00,0.51,0.51,1,7
10263,12/23/1994 1:00,12/23/1994 4:00,2.29,1.27,4,19
10265,12/23/1994 16:00,12/23/1994 20:00,1.77,0.76,5,12
10267,12/29/1994 23:00,12/30/1994 6:00,16.76,3.56,8,146
10269,1/4/1995 17:00,1/4/1995 17:00,0.25,0.25,1,130
10271,1/7/1995 2:00,1/7/1995 6:00,4.82,2.79,5,57
10273,1/14/1995 15:00,1/15/1995 6:00,26.42,5.33,16,178
10275,1/15/1995 16:00,1/15/1995 16:00,0.51,0.51,1,9
10277,1/19/1995 16:00,1/19/1995 17:00,2.8,2.29,2,95
10279,1/23/1995 11:00,1/23/1995 14:00,7.62,3.3,4,90
10281,2/3/1995 23:00,2/4/1995 5:00,13.19,10.67,7,273
10283,2/7/1995 22:00,2/7/1995 22:00,0.25,0.25,1,88
10285,2/11/1995 17:00,2/11/1995 17:00,0.25,0.25,1,90
10287,2/12/1995 0:00,2/12/1995 7:00,28.69,16.76,8,6
10289,2/13/1995 8:00,2/13/1995 9:00,0.76,0.51,2,25
10291,2/13/1995 19:00,2/13/1995 20:00,1.01,0.76,2,9
10293,2/20/1995 3:00,2/20/1995 10:00,7.88,2.03,8,150
10295,2/28/1995 16:00,2/28/1995 16:00,0.51,0.51,1,197
10297,3/1/1995 17:00,3/1/1995 17:00,0.76,0.76,1,24
10299,3/2/1995 2:00,3/2/1995 6:00,1.77,0.76,5,8
10301,3/5/1995 21:00,3/6/1995 1:00,5.08,3.56,5,87
10303,3/8/1995 9:00,3/8/1995 12:00,8.89,5.08,4,56
10305,3/15/1995 13:00,3/15/1995 13:00,0.25,0.25,1,169
10307,3/16/1995 15:00,3/16/1995 15:00,0.25,0.25,1,25
10309,3/16/1995 20:00,3/16/1995 21:00,7.11,6.35,2,4
10311,3/17/1995 10:00,3/17/1995 12:00,11.43,5.59,3,13
10313,3/18/1995 15:00,3/18/1995 16:00,5.59,3.05,2,26
10315,3/19/1995 2:00,3/19/1995 3:00,1.52,1.27,2,10
10317,3/29/1995 8:00,3/29/1995 8:00,0.25,0.25,1,244
10319,3/30/1995 3:00,3/30/1995 5:00,1.01,0.51,3,18
10321,3/31/1995 6:00,4/1/1995 5:00,45.46,7.37,24,25
10323,4/5/1995 12:00,4/6/1995 8:00,39.36,8.64,21,103
10325,4/6/1995 19:00,4/6/1995 19:00,0.25,0.25,1,11
10327,4/12/1995 2:00,4/12/1995 7:00,1.01,0.76,6,126
10329,4/24/1995 7:00,4/24/1995 13:00,2.02,0.76,7,287
10331,5/11/1995 12:00,5/11/1995 15:00,8.38,5.59,4,407
10333,5/12/1995 2:00,5/12/1995 2:00,2.03,2.03,1,10
10335,5/12/1995 18:00,5/12/1995 20:00,2.29,1.02,3,15
10337,5/19/1995 15:00,5/19/1995 23:00,19.56,11.43,9,162
10339,5/21/1995 15:00,5/21/1995 15:00,1.52,1.52,1,40
10341,5/23/1995 9:00,5/23/1995 10:00,3.3,1.78,2,41
10343,5/31/1995 16:00,5/31/1995 17:00,4.32,3.56,2,197
10345,6/2/1995 14:00,6/2/1995 15:00,1.78,1.27,2,46
10347,6/2/1995 20:00,6/2/1995 21:00,0.5,0.25,2,4
10349,6/3/1995 14:00,6/3/1995 21:00,18.03,4.32,8,17
10351,6/4/1995 12:00,6/5/1995 1:00,22.1,9.65,14,15
10353,6/12/1995 17:00,6/12/1995 18:00,2.54,2.03,2,184
10355,6/13/1995 0:00,6/13/1995 0:00,6.1,6.1,1,7
10357,6/16/1995 6:00,6/16/1995 14:00,21.59,19.56,9,77
10359,6/17/1995 2:00,6/17/1995 3:00,7.11,6.86,2,11
10361,6/17/1995 11:00,6/17/1995 15:00,6.59,4.06,5,8
10363,6/18/1995 11:00,6/18/1995 15:00,8.89,6.1,5,19
10365,6/19/1995 17:00,6/19/1995 23:00,4.57,1.27,7,26
10367,6/22/1995 11:00,6/22/1995 12:00,1.78,1.27,2,59
10369,6/25/1995 9:00,6/25/1995 14:00,8.12,6.6,6,68
10371,6/26/1995 14:00,6/26/1995 15:00,7.11,4.57,2,25
10373,6/28/1995 16:00,6/28/1995 18:00,3.81,2.79,3,48
10375,6/29/1995 17:00,6/29/1995 20:00,3.55,1.52,4,23
10377,6/30/1995 17:00,6/30/1995 18:00,1.77,1.52,2,20
10379,7/2/1995 0:00,7/2/1995 0:00,0.25,0.25,1,29
10381,7/3/1995 15:00,7/3/1995 15:00,2.03,2.03,1,38
10383,7/7/1995 17:00,7/7/1995 17:00,15.49,15.49,1,98
10385,7/10/1995 17:00,7/10/1995 17:00,0.76,0.76,1,71
10387,7/15/1995 18:00,7/15/1995 18:00,0.51,0.51,1,121
10389,7/16/1995 16:00,7/16/1995 20:00,21.59,18.29,5,22
10391,7/17/1995 0:00,7/17/1995 8:00,59.68,29.21,9,4
10393,7/17/1995 17:00,7/17/1995 17:00,6.86,6.86,1,9
10395,7/21/1995 16:00,7/21/1995 19:00,34.28,17.78,4,95
10397,7/23/1995 17:00,7/23/1995 17:00,16.26,16.26,1,45
10399,7/24/1995 23:00,7/25/1995 2:00,18.04,14.73,4,30
10401,7/27/1995 18:00,7/27/1995 18:00,4.83,4.83,1,63
10403,7/28/1995 13:00,7/28/1995 13:00,0.51,0.51,1,18
10405,7/28/1995 21:00,7/28/1995 21:00,1.27,1.27,1,7
10407,7/29/1995 12:00,7/29/1995 16:00,14.23,8.89,5,14
10409,7/30/1995 16:00,7/30/1995 16:00,0.25,0.25,1,23
10411,7/31/1995 15:00,7/31/1995 15:00,0.51,0.51,1,23
10413,8/2/1995 0:00,8/2/1995 13:00,49.27,24.38,14,32
10415,8/2/1995 17:00,8/2/1995 20:00,3.3,1.78,4,4
10417,8/3/1995 12:00,8/3/1995 12:00,0.51,0.51,1,15
10419,8/8/1995 14:00,8/8/1995 14:00,6.86,6.86,1,122
10421,8/12/1995 14:00,8/12/1995 15:00,1.27,1.02,2,95
10423,8/19/1995 17:00,8/19/1995 20:00,27.18,10.92,4,169
10425,8/20/1995 6:00,8/20/1995 7:00,1.27,1.02,2,9
10427,8/22/1995 2:00,8/22/1995 7:00,8.89,6.6,6,42
10429,8/22/1995 18:00,8/22/1995 18:00,3.56,3.56,1,10
10431,8/23/1995 3:00,8/23/1995 3:00,0.25,0.25,1,8
10433,8/23/1995 11:00,8/23/1995 11:00,2.54,2.54,1,9
10435,8/23/1995 18:00,8/25/1995 0:00,116.08,17.27,31,7
10437,8/25/1995 2:00,8/25/1995 6:00,7.62,5.08,5,3
10439,8/25/1995 9:00,8/25/1995 14:00,12.19,5.33,6,3
10441,8/26/1995 15:00,8/26/1995 20:00,7.11,5.33,6,24
10443,8/27/1995 15:00,8/27/1995 15:00,2.03,2.03,1,18
10445,8/27/1995 23:00,8/28/1995 0:00,1.01,0.76,2,7
10447,9/1/1995 9:00,9/1/1995 9:00,0.25,0.25,1,105
10449,9/4/1995 11:00,9/4/1995 12:00,0.5,0.25,2,74
10451,9/4/1995 23:00,9/4/1995 23:00,0.51,0.51,1,10
10453,9/5/1995 9:00,9/5/1995 23:00,9.14,2.54,15,10
10455,9/6/1995 6:00,9/6/1995 7:00,3.81,2.54,2,6
10457,9/6/1995 15:00,9/6/1995 16:00,0.76,0.51,2,7
10459,9/7/1995 20:00,9/7/1995 22:00,6.35,3.3,3,28
10461,9/9/1995 13:00,9/9/1995 13:00,1.78,1.78,1,39
10463,9/12/1995 5:00,9/12/1995 6:00,3.81,3.56,2,63
10465,9/13/1995 18:00,9/13/1995 21:00,2.79,1.02,4,35
10467,9/14/1995 16:00,9/14/1995 21:00,38.34,10.92,6,20
10469,9/16/1995 12:00,9/16/1995 12:00,0.51,0.51,1,38
10471,9/23/1995 20:00,9/23/1995 22:00,42.42,38.35,3,176
10473,9/26/1995 20:00,9/26/1995 20:00,0.76,0.76,1,69
10475,9/27/1995 17:00,9/27/1995 22:00,2.27,0.76,6,21
10477,9/30/1995 5:00,9/30/1995 5:00,1.02,1.02,1,54
10479,9/30/1995 9:00,9/30/1995 12:00,1.52,0.76,4,4
10481,9/30/1995 17:00,10/1/1995 7:00,8.38,2.03,15,5
10483,10/2/1995 20:00,10/2/1995 20:00,0.51,0.51,1,36
10485,10/3/1995 23:00,10/3/1995 23:00,0.25,0.25,1,26
10487,10/5/1995 3:00,10/5/1995 8:00,5.83,2.79,6,28
10489,10/6/1995 15:00,10/6/1995 19:00,3.29,1.52,5,30
10491,10/9/1995 11:00,10/9/1995 16:00,7.62,3.05,6,63
10493,10/9/1995 22:00,10/9/1995 22:00,0.25,0.25,1,5
10495,10/10/1995 3:00,10/10/1995 5:00,21.09,11.94,3,5
10497,10/11/1995 6:00,10/11/1995 6:00,0.51,0.51,1,26
10499,10/14/1995 20:00,10/15/1995 5:00,40.38,12.19,10,85
10501,10/28/1995 7:00,10/28/1995 7:00,0.25,0.25,1,313
10503,11/1/1995 18:00,11/1/1995 18:00,0.76,0.76,1,107
10505,11/2/1995 19:00,11/2/1995 21:00,2.53,1.52,3,25
10507,11/3/1995 17:00,11/3/1995 18:00,0.5,0.25,2,19
10509,11/7/1995 19:00,11/7/1995 22:00,34.29,33.53,4,96
10511,11/11/1995 15:00,11/11/1995 17:00,13.71,6.86,3,88
10513,11/20/1995 21:00,11/20/1995 21:00,0.25,0.25,1,219
10515,11/24/1995 23:00,11/24/1995 23:00,0.25,0.25,1,97
10517,11/29/1995 11:00,11/29/1995 14:00,15.5,9.4,4,107
10519,12/6/1995 20:00,12/6/1995 22:00,10.16,7.62,3,174
10521,12/7/1995 16:00,12/7/1995 16:00,0.51,0.51,1,17
10523,12/9/1995 16:00,12/9/1995 19:00,2.03,0.76,4,48
10525,12/9/1995 23:00,12/10/1995 2:00,4.32,3.05,4,4
10527,12/17/1995 15:00,12/18/1995 7:00,11.92,2.29,17,182
10529,12/19/1995 8:00,12/19/1995 11:00,16.51,10.16,4,25
10531,12/23/1995 0:00,12/23/1995 1:00,0.5,0.25,2,84
10533,12/30/1995 12:00,12/30/1995 14:00,0.75,0.25,3,179
10535,1/1/1996 0:00,1/1/1996 12:00,22.86,7.62,13,33
10537,1/1/1996 15:00,1/1/1996 15:00,0.25,0.25,1,3
10539,1/1/1996 21:00,1/1/1996 21:00,0.25,0.25,1,5
10541,1/2/1996 0:00,1/2/1996 0:00,0.76,0.76,1,3
10543,1/7/1996 10:00,1/7/1996 11:00,0.5,0.25,2,129
10545,1/12/1996 5:00,1/12/1996 5:00,0.25,0.25,1,114
10547,1/18/1996 2:00,1/18/1996 2:00,0.51,0.51,1,141
10549,1/19/1996 5:00,1/19/1996 7:00,2.8,1.27,3,27
10551,1/24/1996 14:00,1/24/1996 16:00,2.53,1.52,3,127
10553,1/27/1996 12:00,1/27/1996 13:00,1.01,0.76,2,67
10555,1/31/1996 13:00,1/31/1996 13:00,0.76,0.76,1,96
10557,2/2/1996 19:00,2/3/1996 6:00,13.72,6.86,12,53
10559,2/15/1996 9:00,2/15/1996 10:00,2.54,2.29,2,291
10561,2/16/1996 2:00,2/16/1996 3:00,2.79,2.54,2,16
10563,2/28/1996 23:00,2/29/1996 8:00,3.79,1.02,10,308
10565,2/29/1996 20:00,3/2/1996 0:00,45.72,4.83,29,11
10567,3/2/1996 5:00,3/2/1996 8:00,4.05,2.79,4,4
10569,3/2/1996 10:00,3/2/1996 10:00,0.25,0.25,1,3
10571,3/7/1996 15:00,3/7/1996 15:00,5.08,5.08,1,126
10573,3/7/1996 17:00,3/8/1996 1:00,26.15,12.19,9,3
10575,3/10/1996 8:00,3/10/1996 11:00,0.5,0.25,4,54
10577,3/10/1996 16:00,3/10/1996 21:00,4.57,1.52,6,5
10579,3/11/1996 2:00,3/11/1996 16:00,6.6,1.52,15,5
10581,3/14/1996 19:00,3/14/1996 19:00,2.54,2.54,1,74
10583,3/18/1996 2:00,3/18/1996 15:00,60.45,13.97,14,79
10585,3/19/1996 11:00,3/19/1996 13:00,0.75,0.25,3,19
10587,3/25/1996 21:00,3/25/1996 22:00,4.32,3.3,2,151
10589,3/27/1996 20:00,3/28/1996 1:00,5.58,2.54,6,45
10591,3/28/1996 18:00,3/28/1996 20:00,1.27,1.02,3,17
10593,3/30/1996 15:00,3/30/1996 20:00,12.71,3.56,6,44
10595,3/31/1996 1:00,3/31/1996 2:00,1.27,1.02,2,4
10597,3/31/1996 4:00,3/31/1996 5:00,0.5,0.25,2,3
10599,3/31/1996 15:00,3/31/1996 16:00,1.01,0.76,2,9
10601,4/6/1996 13:00,4/6/1996 16:00,0.75,0.25,4,140
10603,4/7/1996 3:00,4/7/1996 3:00,0.25,0.25,1,10
10605,4/15/1996 13:00,4/15/1996 13:00,0.51,0.51,1,203
10607,4/15/1996 14:00,4/15/1996 19:00,13.71,10.41,6,2
10609,4/24/1996 4:00,4/24/1996 4:00,0.25,0.25,1,202
10611,4/29/1996 16:00,4/30/1996 0:00,10.4,3.3,9,131
10613,4/30/1996 4:00,4/30/1996 4:00,0.51,0.51,1,4
10615,4/30/1996 5:00,4/30/1996 14:00,45.96,19.81,10,2
10617,5/3/1996 5:00,5/3/1996 5:00,0.25,0.25,1,64
10619,5/7/1996 14:00,5/7/1996 15:00,1.01,0.76,2,105
10621,5/21/1996 19:00,5/21/1996 20:00,0.76,0.51,2,339
10623,5/22/1996 1:00,5/22/1996 1:00,0.25,0.25,1,4
10625,5/26/1996 14:00,5/26/1996 14:00,1.02,1.02,1,108
10627,5/28/1996 11:00,5/28/1996 11:00,0.51,0.51,1,44
10629,5/28/1996 14:00,5/28/1996 15:00,0.5,0.25,2,3
10631,5/31/1996 15:00,5/31/1996 19:00,0.5,0.25,5,71
10633,6/3/1996 13:00,6/3/1996 13:00,0.25,0.25,1,65
10635,6/7/1996 16:00,6/7/1996 19:00,50.04,44.96,4,99
10637,6/8/1996 15:00,6/8/1996 19:00,25.41,14.99,5,20
10639,6/9/1996 12:00,6/9/1996 12:00,2.54,2.54,1,17
10641,6/10/1996 10:00,6/10/1996 10:00,0.51,0.51,1,23
10643,6/11/1996 20:00,6/11/1996 21:00,2.54,2.03,2,34
10645,6/11/1996 22:00,6/11/1996 23:00,12.45,10.67,2,2
10647,6/12/1996 10:00,6/12/1996 10:00,1.02,1.02,1,10
10649,6/13/1996 23:00,6/14/1996 0:00,19.3,17.27,2,36
10651,6/14/1996 14:00,6/14/1996 15:00,1.27,1.02,2,14
10653,6/14/1996 19:00,6/15/1996 0:00,10.4,4.06,6,5
10655,6/15/1996 12:00,6/15/1996 15:00,6.35,2.54,4,13
10657,6/16/1996 12:00,6/16/1996 13:00,2.03,1.52,2,20
10659,6/17/1996 8:00,6/17/1996 9:00,4.82,4.57,2,19
10661,6/17/1996 17:00,6/17/1996 17:00,0.25,0.25,1,8
10663,6/19/1996 15:00,6/19/1996 18:00,1.77,1.02,4,45
10665,6/20/1996 17:00,6/20/1996 22:00,5.85,1.78,6,23
10667,6/21/1996 7:00,6/21/1996 7:00,0.25,0.25,1,8
10669,6/21/1996 19:00,6/21/1996 19:00,0.25,0.25,1,11
10671,6/22/1996 17:00,6/22/1996 17:00,0.51,0.51,1,22
10673,6/22/1996 18:00,6/22/1996 18:00,5.84,5.84,1,2
10675,6/22/1996 20:00,6/22/1996 20:00,0.51,0.51,1,3
10677,6/26/1996 20:00,6/26/1996 20:00,0.25,0.25,1,96
10679,6/26/1996 21:00,6/26/1996 22:00,70.36,50.8,2,2
10681,6/26/1996 23:00,6/27/1996 1:00,16.25,11.68,3,2
10683,6/27/1996 6:00,6/27/1996 6:00,0.25,0.25,1,5
10685,6/27/1996 8:00,6/27/1996 8:00,16.26,16.26,1,3
10687,6/27/1996 15:00,6/27/1996 15:00,0.25,0.25,1,7
10689,6/27/1996 22:00,6/28/1996 6:00,22.1,7.11,9,6
10691,6/28/1996 8:00,6/28/1996 9:00,8.12,5.33,2,3
10693,7/4/1996 12:00,7/4/1996 12:00,3.56,3.56,1,148
10695,7/4/1996 18:00,7/4/1996 18:00,0.51,0.51,1,5
10697,7/5/1996 17:00,7/5/1996 23:00,50.8,17.27,7,24
10699,7/6/1996 9:00,7/6/1996 11:00,3.3,1.52,3,10
10701,7/9/1996 10:00,7/9/1996 10:00,1.02,1.02,1,71
10703,7/14/1996 18:00,7/14/1996 18:00,12.45,12.45,1,128
10705,7/21/1996 14:00,7/21/1996 14:00,5.84,5.84,1,165
10707,7/22/1996 13:00,7/22/1996 14:00,1.78,1.02,2,23
10709,7/24/1996 11:00,7/24/1996 11:00,5.33,5.33,1,45
10711,7/24/1996 19:00,7/24/1996 19:00,0.76,0.76,1,7
10713,7/31/1996 14:00,7/31/1996 18:00,8.89,5.08,5,162
10715,7/31/1996 21:00,7/31/1996 22:00,3.56,2.29,2,4
10717,8/1/1996 13:00,8/1/1996 14:00,19.81,19.05,2,16
10719,8/2/1996 13:00,8/2/1996 13:00,7.11,7.11,1,23
10721,8/3/1996 10:00,8/3/1996 12:00,12.44,6.35,3,21
10723,8/4/1996 14:00,8/4/1996 14:00,1.27,1.27,1,26
10725,8/7/1996 15:00,8/7/1996 18:00,7.11,3.05,4,73
10727,8/11/1996 16:00,8/11/1996 18:00,3.05,2.54,3,94
10729,8/14/1996 18:00,8/14/1996 18:00,1.52,1.52,1,73
10731,8/21/1996 14:00,8/21/1996 14:00,0.51,0.51,1,163
10733,8/25/1996 18:00,8/25/1996 19:00,33.52,32,2,100
10735,8/26/1996 15:00,8/26/1996 15:00,0.76,0.76,1,20
10737,8/28/1996 20:00,8/28/1996 21:00,17.26,9.14,2,53
10739,8/30/1996 21:00,8/30/1996 21:00,1.02,1.02,1,48
10741,8/31/1996 0:00,8/31/1996 3:00,11.69,6.35,4,3
10743,8/31/1996 4:00,8/31/1996 4:00,8.38,8.38,1,2
10745,8/31/1996 10:00,8/31/1996 15:00,14.49,6.1,6,5
10747,8/31/1996 19:00,8/31/1996 23:00,5.08,4.57,5,5
10749,9/1/1996 16:00,9/1/1996 16:00,0.76,0.76,1,16
10751,9/2/1996 15:00,9/2/1996 15:00,1.02,1.02,1,23
10753,9/3/1996 20:00,9/3/1996 20:00,1.78,1.78,1,29
10755,9/9/1996 14:00,9/9/1996 14:00,20.07,20.07,1,138
10757,9/10/1996 16:00,9/10/1996 17:00,1.78,1.02,2,26
10759,9/11/1996 19:00,9/11/1996 20:00,3.05,2.03,2,26
10761,9/16/1996 15:00,9/16/1996 16:00,9.4,8.13,2,114
10763,9/17/1996 11:00,9/17/1996 12:00,11.68,5.84,2,20
10765,9/17/1996 18:00,9/17/1996 18:00,1.02,1.02,1,7
10767,9/29/1996 15:00,9/29/1996 16:00,11.18,5.59,2,286
10769,9/29/1996 17:00,9/29/1996 17:00,46.99,46.99,1,2
10771,9/29/1996 18:00,9/29/1996 23:00,53.85,50.04,6,2
10773,9/30/1996 6:00,9/30/1996 6:00,1.02,1.02,1,7
10775,9/30/1996 18:00,9/30/1996 23:00,16,12.45,6,11
10777,10/1/1996 9:00,10/1/1996 9:00,1.78,1.78,1,10
10779,10/1/1996 22:00,10/2/1996 0:00,9.66,5.59,3,13
10781,10/2/1996 5:00,10/2/1996 7:00,1.52,0.76,3,5
10783,10/2/1996 15:00,10/2/1996 17:00,13.72,7.11,3,8
10785,10/3/1996 6:00,10/3/1996 10:00,21.58,7.62,5,14
10787,10/3/1996 12:00,10/3/1996 12:00,1.27,1.27,1,3
10789,10/5/1996 8:00,10/5/1996 8:00,0.25,0.25,1,45
10791,10/5/1996 10:00,10/5/1996 13:00,5.34,2.03,4,2
10793,10/6/1996 9:00,10/6/1996 11:00,2.29,1.78,3,19
10795,10/6/1996 13:00,10/6/1996 13:00,0.51,0.51,1,3
10797,10/6/1996 16:00,10/6/1996 23:00,67.31,19.05,8,4
10799,10/7/1996 0:00,10/7/1996 3:00,18.55,5.59,4,2
10801,10/7/1996 4:00,10/7/1996 6:00,31.75,17.27,3,2
10803,10/7/1996 6:00,10/7/1996 7:00,16.51,11.18,2,1
10805,10/7/1996 8:00,10/7/1996 19:00,44.71,16,12,2
10807,10/7/1996 20:00,10/7/1996 21:00,22.09,15.49,2,2
10809,10/7/1996 22:00,10/7/1996 22:00,13.46,13.46,1,2
10811,11/7/1996 23:00,11/8/1996 3:00,13.47,6.1,5,746
10813,11/8/1996 13:00,11/8/1996 15:00,7.11,3.56,3,10
10815,11/16/1996 11:00,11/16/1996 14:00,3.8,1.52,4,187
10817,11/17/1996 6:00,11/17/1996 6:00,0.51,0.51,1,16
10819,11/17/1996 18:00,11/17/1996 20:00,2.8,1.78,3,12
10821,11/21/1996 17:00,11/21/1996 19:00,5.85,4.83,3,93
10823,11/25/1996 19:00,11/25/1996 20:00,2.29,1.78,2,95
10825,11/26/1996 1:00,11/26/1996 2:00,3.81,2.29,2,4
10827,12/1/1996 13:00,12/1/1996 20:00,21.34,6.35,8,132
10829,12/1/1996 23:00,12/1/1996 23:00,0.76,0.76,1,4
10831,12/5/1996 14:00,12/5/1996 15:00,1.78,1.27,2,87
10833,12/7/1996 8:00,12/7/1996 11:00,11.94,5.59,4,40
10835,12/13/1996 1:00,12/13/1996 1:00,4.06,4.06,1,134
10837,12/17/1996 17:00,12/17/1996 20:00,1.78,0.76,4,111
10839,12/18/1996 0:00,12/18/1996 0:00,3.3,3.3,1,4
10841,12/18/1996 6:00,12/18/1996 10:00,6.1,2.03,5,6
10843,12/18/1996 13:00,12/18/1996 13:00,1.27,1.27,1,3
10845,12/19/1996 0:00,12/19/1996 3:00,9.4,3.56,4,12
10847,12/19/1996 4:00,12/19/1996 9:00,17.02,4.32,6,2
10849,1/3/1997 2:00,1/3/1997 2:00,0.25,0.25,1,353
